hive,direction,month,dayofmonth,year,hourofday,temp,weight
83,West,12,15,2019,16,30.724,43.53123175833334
83,West,12,15,2019,17,28.8505,43.533129010833335
83,West,12,15,2019,18,28.226,43.527729130833336
83,West,12,15,2019,19,28.07,43.52419001916667
83,West,12,15,2019,20,28.0385,43.51827933333333
83,West,12,15,2019,21,27.1015,43.52561296
83,West,12,15,2019,22,26.6015,43.52429947833334
83,West,12,15,2019,23,25.8205,43.526379160000005
83,West,12,16,2019,0,26.8515,43.53228984166668
83,West,12,16,2019,1,25.945,43.529845299166674
83,West,12,16,2019,2,26.2265,43.54214098166667
83,West,12,16,2019,3,27.539,43.55199211916667
83,West,12,16,2019,4,28.7255,43.566002626666666
83,West,12,16,2019,5,29.912,43.5763645625
83,West,12,16,2019,6,27.8195,43.58844133
83,West,12,16,2019,7,27.7575,43.59548307
83,West,12,16,2019,8,27.7885,43.5865075875
83,West,12,16,2019,9,27.1015,43.588733214166666
83,West,12,16,2019,10,26.57,43.56447022666666
83,West,12,16,2019,11,25.9765,43.532691185833336
83,West,12,16,2019,12,25.8825,43.50580122416667
83,West,12,16,2019,13,26.1955,43.482231465000005
83,West,12,16,2019,14,27.0705,43.467162872500005
83,West,12,16,2019,15,28.007,43.453444250833336
83,West,12,16,2019,16,28.788,43.4216287225
83,West,12,16,2019,17,28.913,43.41407618333333
83,West,12,16,2019,18,28.632,43.40838441416667
83,West,12,16,2019,19,27.757,43.40615878666667
83,West,12,16,2019,20,27.32,43.41101138583334
83,West,12,16,2019,21,26.289,43.41495184166666
83,West,12,16,2019,22,24.9455,43.41006275666667
83,West,12,16,2019,23,24.2265,43.40754524583334
83,West,12,17,2019,0,23.7575,43.4056115
83,West,12,17,2019,1,23.57,43.40721687166666
83,West,12,17,2019,2,23.445,43.40553852916667
83,West,12,17,2019,3,24.195,43.40072241666667
83,West,12,17,2019,4,23.82,43.40269264583333
83,West,12,17,2019,5,25.6015,43.401707532500005
83,West,12,17,2019,6,25.5705,43.39689141916667
83,West,12,17,2019,7,26.289,43.394884706666666
83,West,12,17,2019,8,26.664,43.3923671925
83,West,12,17,2019,9,26.4765,43.39597927666667
83,West,12,17,2019,10,25.789,43.39897110416666
83,West,12,17,2019,11,25.3515,43.39094425166667
